year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2015,10,19,8:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,7.41,NaN,NaN,NaN,NaN,0,NaN,374,0.765579,0.035421,32912,1870,NaN,NaN,NaN,0.2989,1496,7106,0,2.72,NaN,21,NaN
2015,10,19,14:30:00,34.408,-119.685,0,Stearns Wharf,0,0,4.383,0.69,0.69,NaN,188,0,0.08,0,0,0.052,NaN,NaN,0.4,0.4,NaN,0.32,464,0,0,6.403,50,21.5,NaN
2015,10,19,15:05:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.88,5.94,5.96,5.92,200,0,NaN,2665,3.69,0.37,12261,9595,1.84,2.1,1.58,0.64,14393,0,0,24.6,25,18.5,NaN
2015,10,19,15:45:00,33.6061,-117.9311,0,Newport Pier,0,0,0.79,1.83,1.78,1.87,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28,2599,0,0,4,25,21,NaN
2015,10,19,16:49:00,32.867,-117.257,0,Scripps Pier,0,0,NaN,1.11,1.09,1.13,200,0,NaN,0,NaN,NaN,NaN,NaN,0.82,0.77,0.86,NaN,160,5760,0,NaN,50,22,NaN
2015,10,21,15:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,5.22,NaN,NaN,50,214,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214,1072,0,NaN,NaN,17.56,NaN
2015,10,21,15:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2.89,3.05,2.71,3.39,250,NaN,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,0.17,NaN,NaN,0,5.57,NaN,16.9,NaN
2015,10,26,8:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,41.4,NaN,NaN,NaN,NaN,0,NaN,0,1.55381,0.266185,330327,0,NaN,NaN,NaN,0.53704,3886,23317,0,3.35,NaN,20.5,NaN
2015,10,26,14:15:00,34.408,-119.685,0,Stearns Wharf,0,0,0.429,0.64,0.64,NaN,188,0,0,0,0.286,0.038,NaN,NaN,0.34,0.34,NaN,0.378,0,4177,0,7.927,50,20.4,NaN
2015,10,26,14:50:00,33.6061,-117.9311,0,Newport Pier,0,0,1.19,1.07,1.1,1.05,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26,0,0,0,3,25,21,NaN
2015,10,26,16:07:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.61,0.59,0.62,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27,0.26,0.27,NaN,NaN,NaN,NaN,NaN,NaN,22.2,NaN
2015,10,27,15:50:00,35.17,-120.741,0,Cal Poly Pier,0,0,5.73,3.78,3.92,3.64,200,0,NaN,0,10.14,0.46,23988,5331,1.4,1.42,1.38,1.13,7996,0,0,18.13,25,17.8,NaN
2015,10,28,15:30:00,36.603686,-121.889271,0,Monterey Wharf,0,429,NaN,7.54,NaN,NaN,50,214,NaN,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7288,3644,NaN,NaN,17.64,NaN
2015,10,28,16:00:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,6.19,4.25,4.15,4.35,250,NaN,0,NaN,2.17,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,NaN,0,11.59,NaN,17.8,NaN
2015,11,2,9:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,4.79,NaN,NaN,NaN,NaN,0,0.08,0,0.446117,0.006883,101728,0,NaN,NaN,NaN,0.51548,4488,178024,75548,2.51,NaN,19,NaN
2015,11,2,15:30:00,33.6061,-117.9311,0,Newport Pier,0,0,33.3632,0.87,0.87,0.87,200,0,NaN,0,0.32,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0,0,7796,1.7,25,21.1,NaN
2015,11,2,18:20:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.88,0.9,0.85,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41,0.4,0.42,NaN,NaN,NaN,NaN,NaN,NaN,20.9,NaN
2015,11,3,15:30:00,34.408,-119.685,0,Stearns Wharf,0,0,1.82,0.66,0.66,NaN,188,0,0.04,0,0.229,0.063,NaN,NaN,0.36,0.36,NaN,0.314,464,1856,0,4.763,50,18.8,NaN
2015,11,3,16:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.24,2.72,2.62,2.82,200,0,NaN,0,6.66,0.66,41047,2665,1.16,1.14,1.18,0.86,1599,0,0,18.62,25,16.1,NaN
2015,11,4,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,7.01,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223,1783,1561,NaN,NaN,15.87,NaN
2015,11,4,16:40:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2.68,2.12,2.12,2.13,250,0,0,NaN,4.95,NaN,NaN,NaN,NaN,NaN,NaN,0.58,NaN,NaN,0,10.94,NaN,14.8,NaN
2015,11,9,9:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,14.2761,NaN,NaN,NaN,NaN,0,NaN,0,1.42428,0.415716,19074,374,NaN,NaN,NaN,0.29792,374,15334,748,1.18,NaN,17,NaN
2015,11,9,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,7.61,0.79,0.79,NaN,188,0,0,0,0,0.018,NaN,NaN,0.35,0.35,NaN,0.352,464,23204,0,4.704,50,17.3,NaN
2015,11,9,16:40:00,33.6061,-117.9311,0,Newport Pier,0,0,5.4,0.53,0.56,0.51,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24,0,0,0,3.69,25,19.6,NaN
2015,11,9,18:16:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.5,0.51,0.49,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18,0.19,0.16,NaN,NaN,NaN,NaN,NaN,NaN,19.7,NaN
2015,11,10,17:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.87,6.96,7,6.92,200,0,NaN,0,3.38,0.98,168985,5331,2.22,2.32,2.12,0.94,3198,8529,0,10.78,25,15.4,NaN
2015,11,11,16:25:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2.68,3.84,3.61,4.06,250,10,0,NaN,2.74,NaN,NaN,NaN,NaN,NaN,NaN,0.61,NaN,NaN,0,11.44,NaN,13.3,NaN
2015,11,11,16:45:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,6.37,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643,7717,3001,NaN,NaN,14.44,NaN
2015,11,16,9:00:00,34.008,-118.499,0,Santa Monica Pier,374,0,2.32,NaN,NaN,NaN,NaN,0,NaN,0,4.53942,0.290577,6358,0,NaN,NaN,NaN,0.71638,374,4862,1870,5.95,NaN,17,NaN
2015,11,16,15:45:00,34.408,-119.685,0,Stearns Wharf,0,0,6.861,0.75,0.75,NaN,188,0,0,0,2.069,0.251,NaN,NaN,0.72,0.72,NaN,0.585,0,19955,0,6.938,50,15.4,NaN
2015,11,16,18:43:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.71,0.74,0.68,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.53,0.47,NaN,NaN,NaN,NaN,NaN,NaN,18,NaN
2015,11,17,8:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.87,1.19,1.16,1.22,200,0,NaN,0,3.38,0.98,3732,0,1.14,1.16,1.12,0.94,0,0,0,10.78,25,14.5,NaN
2015,11,17,16:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.7,1.19,1.16,1.22,200,0,NaN,0,2.25,0.36,3732,0,1.14,1.16,1.12,0.55,0,0,0,10.68,25,14.5,NaN
2015,11,17,18:00:00,33.6061,-117.9311,0,Newport Pier,0,0,1.01,2.05,2.07,2.02,200,0,NaN,0,1.14,0.11,NaN,NaN,NaN,NaN,NaN,0.33,0,5198,0,3.01,25,16,NaN
2015,11,18,16:40:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,4.34,1.87,1.85,1.88,250,NaN,0.008832,NaN,5.21,NaN,NaN,NaN,NaN,NaN,NaN,1.26,NaN,NaN,0,10.99,NaN,13.7,NaN
2015,11,23,9:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,1.15,NaN,NaN,NaN,NaN,0,NaN,0,1.85335,0.01665,0,0,NaN,NaN,NaN,0.42532,0,0,0,5.85,NaN,16,NaN
2015,11,23,15:00:00,34.408,-119.685,0,Stearns Wharf,0,0,33.415,0.79,0.79,NaN,188,0,0,0,0,0.061,NaN,NaN,0.27,0.27,NaN,0.262,0,928,0,3.303,50,16.4,NaN
2015,11,23,16:35:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.33,2.86,2.84,2.88,200,0,NaN,0,2.86,0.17,64502,533,0.82,0.84,0.8,0.65,0,0,0,12.74,25,14.5,NaN
2015,11,23,18:45:00,33.6061,-117.9311,0,Newport Pier,0,0,0.43,0.7,0.61,0.79,200,0,NaN,0,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.35,0,0,0,2.27,25,19.5,NaN
2015,11,23,18:51:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.72,0.71,0.72,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3,0.31,0.28,NaN,NaN,NaN,NaN,NaN,NaN,19.5,NaN
2015,11,24,17:15:00,36.603686,-121.889271,0,Monterey Wharf,643,429,NaN,16.82,NaN,NaN,50,0,NaN,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1286,16505,16934,NaN,NaN,13.95,NaN
2015,11,25,15:10:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,6.26,4.21,4.36,4.07,250,0,0.013347,NaN,4.34,NaN,NaN,NaN,NaN,NaN,NaN,1.4,NaN,NaN,2050,10.19,NaN,11.4,NaN
2015,11,30,15:20:00,34.408,-119.685,0,Stearns Wharf,0,0,48.313,0.61,0.61,NaN,188,0,0,0,0,0.071,NaN,NaN,0.6,0.6,NaN,0.323,0,2784,0,3.45,50,16.7,NaN
2015,11,30,16:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.89,1.96,1.94,1.98,200,0,NaN,0,3.21,0.19,27720,0,0.88,0.84,0.92,0.59,0,0,0,10.98,25,14.3,NaN
2015,11,30,18:25:00,33.6061,-117.9311,0,Newport Pier,0,0,5.34,0.59,0.59,0.6,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,0,0,0,2.99,25,17.6,NaN
2015,11,30,18:28:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,1.24,1.28,1.2,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.54,0.51,0.57,NaN,NaN,NaN,NaN,NaN,NaN,17.8,NaN
2015,11,30,19:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,0.25,NaN,NaN,NaN,NaN,0,NaN,0,0.835971,0.011029,4114,374,NaN,NaN,NaN,0.13426,4114,0,374,3.32,NaN,16,NaN
2015,12,2,16:45:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,4.13,2.03,1.95,2.11,250,20,0,NaN,2.33,NaN,NaN,NaN,NaN,NaN,NaN,0.98,NaN,NaN,0,7.23,NaN,12.2,NaN
2015,12,2,17:30:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,4.71,NaN,NaN,50,0,NaN,214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,429,0,NaN,NaN,14.39,NaN
2015,12,7,9:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,3,NaN,NaN,NaN,NaN,0,NaN,0,1.16911,0.19089,194310,3886.2,NaN,NaN,NaN,0.39886,11659,349758,248717,4.55,NaN,16,NaN
2015,12,7,15:15:00,34.408,-119.685,0,Stearns Wharf,0,0,5.574,1.19,1.19,NaN,188,0,0,0,0.707,0.036,NaN,NaN,0.62,0.62,NaN,0.319,0,10210,0,4.459,50,17.4,NaN
2015,12,7,18:10:00,33.6061,-117.9311,0,Newport Pier,0,0,1.81,0.78,0.79,0.76,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27,0,0,0,3.05,25,17.8,NaN
2015,12,8,8:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.89,1.58,1.64,1.52,200,0,NaN,0,3.21,0.19,1066,0,0.81,0.86,0.76,0.59,0,0,0,10.98,25,16,NaN
2015,12,8,17:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.9,1.58,1.64,1.52,200,0,NaN,0,4.7,0.4,1066,0,0.81,0.86,0.76,0.74,0,0,0,13.33,25,16,NaN
2015,12,8,19:30:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.9,0.88,0.91,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.53,0.52,0.53,NaN,NaN,NaN,NaN,NaN,NaN,18.5,NaN
2015,12,9,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,3.5,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,15.11,NaN
2015,12,9,16:20:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,3.44,1.37,1.45,1.29,250,40,0,NaN,1.33,NaN,NaN,NaN,NaN,NaN,NaN,0.87,NaN,NaN,0,4.89,NaN,14.1,NaN
2015,12,14,16:35:00,33.6061,-117.9311,0,Newport Pier,0,0,3.02,2.54,2.66,2.42,200,0,NaN,0,0.86,0.11,NaN,NaN,NaN,NaN,NaN,0.44,2599,15593,0,4.61,25,15.9,NaN
2015,12,14,17:30:00,34.408,-119.685,0,Stearns Wharf,0,0,48.443,0.84,0.84,NaN,188,0,0,0,0.634,0.062,NaN,NaN,0.46,0.46,NaN,0.319,0,0,3713,4.126,50,16.6,NaN
2015,12,14,18:25:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.69,1.33,1.52,1.14,200,0,NaN,0,3.23,0.32,5331,0,0.97,1.1,0.85,0.78,533,0,0,7.52,25,15.1,NaN
2015,12,14,19:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,1.78,NaN,NaN,NaN,NaN,0,NaN,0,2.11092,0.159075,4488,0,NaN,NaN,NaN,0.63406,0,374,0,4.74,NaN,14.2,NaN
2015,12,15,17:50:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.96,0.93,0.99,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48,0.51,0.45,NaN,NaN,NaN,NaN,NaN,NaN,17.4,NaN
2015,12,16,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,5.47,1.32,1.24,1.4,250,0,0,NaN,2.64,NaN,NaN,NaN,NaN,NaN,NaN,0.89,NaN,NaN,0,10.24,NaN,11.8,NaN
2015,12,21,8:00:00,34.008,-118.499,0,Santa Monica Pier,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,12,21,16:30:00,34.408,-119.685,0,Stearns Wharf,0,0,1.87,1.32,1.32,NaN,188,0,0,0,0.531,0.144,NaN,NaN,0.47,0.47,NaN,0.354,0,0,38518,4.341,50,16,NaN
2015,12,21,18:05:00,33.6061,-117.9311,0,Newport Pier,0,0,16.0968,1.83,1.79,1.87,200,0,NaN,0,1.21,0.11,NaN,NaN,NaN,NaN,NaN,0.44,0,15593,0,4.64,25,15.9,NaN
2015,12,21,18:45:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,0.83,0.84,0.81,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0.38,0.42,NaN,NaN,NaN,NaN,NaN,NaN,17,NaN
2015,12,22,8:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.69,1.58,1.54,1.62,200,0,NaN,0,3.23,0.32,14393,0,0.67,0.74,0.6,0.78,0,1599,0,7.52,25,14.7,NaN
2015,12,22,19:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.92,1.58,1.54,1.62,200,0,NaN,0,13.4,0.2,14393,0,0.67,0.74,0.6,0.44,0,1599,0,9.57,25,14.7,NaN
2015,12,23,17:00:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,5.66,NaN,NaN,50,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214,0,0,NaN,NaN,14.25,NaN
2015,12,28,17:42:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,1.45,1.46,1.44,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.57,0.57,0.56,NaN,NaN,NaN,NaN,NaN,NaN,15.8,NaN
2015,12,28,18:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,9350,374,NaN,NaN,NaN,NaN,374,0,748,NaN,NaN,14,NaN
2015,12,28,23:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,22.05,1.77,1.68,1.86,200,0,NaN,0,10.72,0.28,5331,0,0.69,0.72,0.66,1.03,0,0,0,9.24,25,13.8,NaN
2015,12,30,14:30:00,34.408,-119.685,0,Stearns Wharf,0,0,102.078,2.32,2.32,NaN,188,0,0,0,4.703,0.137,NaN,NaN,0.47,0.47,NaN,0.595,0,0,14386,7.223,50,13.9,NaN
2016,1,4,9:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,17.9394,NaN,NaN,NaN,NaN,374,NaN,0,1.89283,0.087173,96492,374,NaN,NaN,NaN,0.54488,0,0,0,3.78,NaN,14,NaN
2016,1,4,15:30:00,34.408,-119.685,0,Stearns Wharf,0,0,47.297,3.32,3.32,NaN,188,0,0.05,0,1.66,0.08,NaN,NaN,0.46,0.46,NaN,0.414,0,0,928,4.145,50,14.5,NaN
2016,1,4,16:45:00,33.6061,-117.9311,0,Newport Pier,0,0,0.97,3,3.09,2.91,200,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29,0,15593,0,1.16,25,15.7,NaN
2016,1,4,19:15:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,3.59,3.67,3.51,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48,0.46,0.49,NaN,NaN,NaN,NaN,NaN,NaN,15.7,NaN
2016,1,5,8:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,22.05,4.4,4.52,4.28,200,0,NaN,0,10.72,0.28,177277,0,1.82,1.76,1.88,1.03,0,9062,0,9.24,25,14.8,NaN
2016,1,5,17:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.14,4.4,4.52,4.28,200,0,NaN,0,2.93,0.13,177277,0,1.82,1.76,1.88,0.57,0,9062,0,5.32,25,14.8,NaN
2016,1,6,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2,1.93,1.97,1.89,250,NaN,0,NaN,5.01,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,NaN,0,12.55,NaN,11.7,NaN
2016,1,11,16:00:00,34.408,-119.685,0,Stearns Wharf,0,0,25.961,1.39,1.39,NaN,188,0,0,0,2.88,0.22,NaN,NaN,0.42,0.42,NaN,0.551,0,1856,0,6.135,50,14.4,NaN
2016,1,11,18:15:00,33.6061,-117.9311,0,Newport Pier,0,0,1.84,4.1,3.97,4.22,200,0,NaN,0,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0,10395,0,1.09,25,15.1,NaN
2016,1,11,18:20:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,1.41,1.39,1.43,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.66,0.71,0.6,NaN,NaN,NaN,NaN,NaN,NaN,15.8,NaN
2016,1,11,19:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.45,NaN,NaN,NaN,NaN,0,NaN,0,1.5863,0.073705,6732,374,NaN,NaN,NaN,0.47628,0,0,0,3.18,NaN,13,NaN
2016,1,12,8:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.14,0.94,0.93,0.95,200,0,NaN,0,2.93,0.13,9062,1066,1.03,1.06,1.01,0.57,0,0,0,5.32,25,12,NaN
2016,1,12,15:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.84,0.94,0.93,0.95,200,0,NaN,0,6.91,0.35,9062,1066,1.03,1.06,1.01,0.93,0,0,0,13.92,25,12,NaN
2016,1,13,16:20:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,3.4,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214,0,0,NaN,NaN,14.2,NaN
2016,1,13,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,3.09,0.76,0.86,0.65,250,NaN,0,NaN,4.45,NaN,NaN,NaN,NaN,NaN,NaN,0.85,NaN,NaN,0,7.65,NaN,14.8,NaN
2016,1,18,10:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,10.1352,NaN,NaN,NaN,NaN,0,NaN,0,1.92653,0.183466,6732,12342,NaN,NaN,NaN,0.37632,0,0,0,3.6,NaN,14,NaN
2016,1,18,15:30:00,34.408,-119.685,0,Stearns Wharf,0,0,5.511,1.95,1.95,NaN,188,0,0,0,1.469,0.141,NaN,NaN,0.99,0.99,NaN,0.397,0,0,2784,5.762,50,15.1,NaN
2016,1,18,18:45:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,2.38,2.41,2.35,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.04,1.05,1.02,NaN,NaN,NaN,NaN,NaN,NaN,15.8,NaN
2016,1,19,16:10:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.3,1.43,1.46,1.4,200,0,NaN,0,4.55,0.17,0,5331,1.28,1.2,1.36,0.74,0,0,0,9.08,25,13.8,NaN
2016,1,19,18:20:00,33.6061,-117.9311,0,Newport Pier,0,0,12.48,3.11,3.13,3.09,200,0,0.04,0,0.52,0.1,NaN,NaN,NaN,NaN,NaN,0.37,0,0,0,3.82,25,15.5,NaN
2016,1,20,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,3.24,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,857,0,NaN,NaN,13.9,NaN
2016,1,20,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2.67,0.91,1.03,0.78,250,0,0,NaN,3.8,NaN,NaN,NaN,NaN,NaN,NaN,0.88,NaN,NaN,0,10.79,NaN,14.1,NaN
2016,1,25,10:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,7.12,NaN,NaN,NaN,NaN,1496,NaN,0,0.913749,0.062251,2244,18326,NaN,NaN,NaN,0.39788,0,0,0,4.38,NaN,14.1,NaN
2016,1,25,16:00:00,34.408,-119.685,0,Stearns Wharf,0,0,6.273,2.59,2.59,NaN,188,0,0,464,1.685,0.345,NaN,NaN,1.04,1.04,NaN,0.457,0,0,4641,5.674,50,14.9,NaN
2016,1,25,18:20:00,33.6061,-117.9311,0,Newport Pier,0,0,7.59,2.09,2.08,2.11,200,0,NaN,0,2.04,0.32,NaN,NaN,NaN,NaN,NaN,0.46,0,0,0,5.28,25,15.5,NaN
2016,1,25,18:23:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,1.55,1.53,1.56,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.99,NaN,NaN,NaN,NaN,NaN,NaN,15.8,NaN
2016,1,26,16:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,2.85,1.33,1.36,1.26,200,0,NaN,0,11.36,0.34,1066,2132,0.82,0.88,0.76,1.2,0,0,0,17.35,25,13.7,NaN
2016,1,27,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,5.01,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,13.5,NaN
2016,1,27,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,4.24,0.95,0.95,0.94,250,NaN,0,NaN,3.3,NaN,NaN,NaN,NaN,NaN,NaN,0.98,NaN,NaN,0,9.41,NaN,13.4,NaN
2016,2,1,10:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,0.7,NaN,NaN,NaN,NaN,0,NaN,748,0.02,0.07,3366,10472,NaN,NaN,NaN,0.32,0,0,0,5.5,NaN,12.8,NaN
2016,2,1,15:30:00,34.408,-119.685,0,Stearns Wharf,0,0,3.9,0.66,0.66,NaN,188,0,0,0,4.116,0.524,NaN,NaN,1.32,1.32,NaN,0.621,0,0,1856,7.624,50,13.6,NaN
2016,2,2,16:30:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.14,0.77,0.79,0.76,200,0,NaN,0,26.26,0.44,3198,1599,0.9,0.88,0.92,2.2,0,0,0,27.83,25,12.1,NaN
2016,2,2,16:35:00,33.6061,-117.9311,0,Newport Pier,0,0,2.3,3.11,3.08,3.14,200,0,NaN,0,4.8,0.19,NaN,NaN,NaN,NaN,NaN,0.57,0,0,0,6.73,25,12.9,NaN
2016,2,2,18:45:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,NaN,2.4,2.01,2.8,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78,1.27,0.29,NaN,NaN,NaN,NaN,NaN,NaN,14.8,NaN
2016,2,3,16:15:00,36.603686,-121.889271,0,Monterey Wharf,0,0,NaN,7.04,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214,3858,0,NaN,NaN,13.3,NaN
2016,2,3,16:30:00,36.958,-122.017,0,Santa Cruz Wharf,NaN,0,2.85,0.76,0.79,0.74,250,NaN,0,NaN,5.21,NaN,NaN,NaN,NaN,NaN,NaN,1.01,NaN,NaN,0,23.1,NaN,11.4,NaN
2016,2,8,10:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,7.07,NaN,NaN,NaN,NaN,5984,NaN,0,0.567585,0.091415,3740,4114,NaN,NaN,NaN,0.30772,374,0,0,5.79,NaN,13.5,NaN
2016,2,8,15:30:00,34.408,-119.685,0,Stearns Wharf,0,0,7.325,1.59,1.59,NaN,188,0,0,0,4.942,0.218,NaN,NaN,0.7,0.7,NaN,0.559,0,33877,0,8.947,50,NaN,NaN
2016,2,8,17:50:00,33.6061,-117.9311,0,Newport Pier,0,0,0.85,2.61,2.77,2.45,200,0,NaN,0,1.98,0.1,NaN,NaN,NaN,NaN,NaN,0.35,0,49377,0,4.59,25,15.1,NaN
2016,2,9,16:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.49,2.22,2.88,2.36,200,0,NaN,0,12.2,0.3,52775,533,1.2,1.3,1.1,1.17,0,0,0,14.99,25,11.8,NaN
